user_id,timestamp,heart_rate,activity,heart_rate_variability,steps,calories,stress_level,anomaly
user_029,2023-01-07 13:30:00,63,0,67.9,180,29,8,0
user_029,2023-01-07 14:00:00,69,0,71.2,75,73,6,0
user_029,2023-01-07 14:30:00,80,1,60.4,64,39,10,0
user_029,2023-01-07 15:00:00,62,0,75.7,230,62,4,0
user_029,2023-01-07 15:30:00,80,1,63.9,533,32,3,0
user_029,2023-01-07 16:00:00,67,0,64.1,0,10,4,0
user_029,2023-01-07 16:30:00,73,0,65.1,28,78,7,0
user_029,2023-01-07 17:00:00,68,0,73.3,213,40,6,0
user_029,2023-01-07 17:30:00,64,0,58.9,333,43,8,0
user_029,2023-01-07 18:00:00,92,1,68.9,493,80,6,0
user_029,2023-01-07 18:30:00,96,1,60.2,414,57,2,0
user_029,2023-01-07 19:00:00,136,3,47.4,172,54,0,0
user_029,2023-01-07 19:30:00,110,2,53.1,461,39,7,0
user_029,2023-01-07 20:00:00,63,0,68.8,0,49,3,0
user_029,2023-01-07 20:30:00,68,0,62.9,131,62,3,0
user_029,2023-01-07 21:00:00,67,0,65.0,411,55,5,0
user_029,2023-01-07 21:30:00,67,0,82.4,0,68,4,0
user_029,2023-01-07 22:00:00,74,1,68.3,75,47,2,0
user_029,2023-01-07 22:30:00,68,0,82.9,484,36,0,0
user_029,2023-01-07 23:00:00,72,1,63.4,242,38,2,0
user_029,2023-01-07 23:30:00,68,0,76.3,0,61,3,0
user_029,2023-01-08 00:00:00,52,4,71.8,213,50,0,0
user_029,2023-01-08 00:30:00,52,4,86.2,0,59,7,0
user_029,2023-01-08 01:00:00,58,4,61.5,1,37,1,0
user_029,2023-01-08 01:30:00,53,4,68.5,60,26,0,0
user_029,2023-01-08 02:00:00,53,4,85.5,340,34,3,0
user_029,2023-01-08 02:30:00,52,4,81.0,0,28,4,0
user_029,2023-01-08 03:00:00,49,4,79.6,0,39,4,0
user_029,2023-01-08 03:30:00,53,4,71.5,140,10,0,0
user_029,2023-01-08 04:00:00,54,4,69.1,0,30,0,0
user_029,2023-01-08 04:30:00,56,4,82.3,112,28,0,0
user_029,2023-01-08 05:00:00,53,4,79.7,40,27,3,0
user_029,2023-01-08 05:30:00,56,4,63.6,197,10,4,0
user_029,2023-01-08 06:00:00,58,4,77.7,0,38,3,0
user_029,2023-01-08 06:30:00,53,4,69.8,171,26,3,0
user_029,2023-01-08 07:00:00,127,2,67.3,548,61,7,0
user_029,2023-01-08 07:30:00,97,1,61.5,1116,65,6,0
user_029,2023-01-08 08:00:00,105,1,57.1,401,90,6,0
user_029,2023-01-08 08:30:00,147,3,60.5,0,82,2,0
user_029,2023-01-08 09:00:00,63,0,71.6,0,58,4,0
user_029,2023-01-08 09:30:00,63,0,60.1,0,76,4,0
user_029,2023-01-08 10:00:00,67,0,67.9,0,33,3,0
user_029,2023-01-08 10:30:00,68,0,60.9,529,19,9,0
user_029,2023-01-08 11:00:00,63,0,66.1,86,46,5,0
user_029,2023-01-08 11:30:00,82,1,66.9,299,49,6,0
user_029,2023-01-08 12:00:00,75,1,65.0,587,66,5,0
user_029,2023-01-08 12:30:00,77,1,56.1,377,53,2,0
user_029,2023-01-08 13:00:00,79,1,56.5,357,79,10,0
user_029,2023-01-08 13:30:00,69,0,73.5,142,44,7,0
user_029,2023-01-08 14:00:00,73,0,60.1,171,70,6,0
user_029,2023-01-08 14:30:00,69,0,79.1,254,32,5,0
user_029,2023-01-08 15:00:00,69,0,68.7,0,43,7,0
user_029,2023-01-08 15:30:00,71,0,69.8,325,44,5,0
user_029,2023-01-08 16:00:00,68,0,70.2,169,26,10,0
user_029,2023-01-08 16:30:00,82,1,72.4,209,39,5,0
user_029,2023-01-08 17:00:00,69,0,59.3,153,70,6,0
user_029,2023-01-08 17:30:00,72,0,80.3,0,83,5,0
user_029,2023-01-08 18:00:00,76,0,66.0,312,45,1,0
user_029,2023-01-08 18:30:00,79,0,58.4,55,79,4,0
user_029,2023-01-08 19:00:00,90,1,69.8,632,104,1,0
user_029,2023-01-08 19:30:00,72,0,73.7,409,98,3,0
user_029,2023-01-08 20:00:00,65,0,74.0,0,32,1,0
user_029,2023-01-08 20:30:00,63,0,66.5,0,53,4,0
user_029,2023-01-08 21:00:00,70,0,70.9,0,60,3,0
user_029,2023-01-08 21:30:00,64,0,70.0,15,45,5,0
user_029,2023-01-08 22:00:00,78,1,54.4,443,79,2,0
user_029,2023-01-08 22:30:00,67,0,74.8,0,10,1,0
user_029,2023-01-08 23:00:00,71,0,84.3,357,15,1,0
user_029,2023-01-08 23:30:00,73,0,63.1,243,39,3,0
user_029,2023-01-09 00:00:00,52,4,78.8,0,42,4,0
user_029,2023-01-09 00:30:00,56,4,65.0,0,10,0,0
user_029,2023-01-09 01:00:00,54,4,68.8,529,44,0,0
user_029,2023-01-09 01:30:00,53,4,69.8,0,56,1,0
user_029,2023-01-09 02:00:00,57,4,69.0,256,10,1,0
user_029,2023-01-09 02:30:00,56,4,80.3,0,10,2,0
user_029,2023-01-09 03:00:00,57,4,63.7,0,10,1,0
user_029,2023-01-09 03:30:00,52,4,84.9,0,28,0,0
user_029,2023-01-09 04:00:00,57,4,49.8,41,38,0,0
user_029,2023-01-09 04:30:00,55,4,77.3,0,58,3,0
user_029,2023-01-09 05:00:00,49,4,74.5,368,10,3,0
user_029,2023-01-09 05:30:00,53,4,66.9,495,10,1,0
user_029,2023-01-09 06:00:00,54,4,81.7,120,15,0,0
user_029,2023-01-09 06:30:00,51,4,73.0,241,45,2,0
user_029,2023-01-09 07:00:00,118,2,54.6,958,71,4,0
user_029,2023-01-09 07:30:00,110,2,57.3,743,95,5,0
user_029,2023-01-09 08:00:00,101,1,58.0,993,65,2,0
user_029,2023-01-09 08:30:00,120,2,55.3,991,90,3,0
user_029,2023-01-09 09:00:00,67,0,70.6,107,61,4,0
user_029,2023-01-09 09:30:00,76,1,61.2,144,31,7,0
user_029,2023-01-09 10:00:00,70,0,67.2,126,68,8,0
user_029,2023-01-09 10:30:00,74,0,68.0,363,59,1,0
user_029,2023-01-09 11:00:00,78,1,66.1,447,68,5,0
user_029,2023-01-09 11:30:00,72,0,67.1,0,43,3,0
user_029,2023-01-09 12:00:00,71,1,55.4,50,90,0,0
user_029,2023-01-09 12:30:00,69,1,76.3,363,64,4,0
user_029,2023-01-09 13:00:00,66,0,76.8,314,38,7,0
user_029,2023-01-09 13:30:00,62,0,60.0,230,36,6,0
user_029,2023-01-09 14:00:00,62,0,65.4,0,43,7,0
user_029,2023-01-09 14:30:00,66,0,68.5,183,14,8,0
user_029,2023-01-09 15:00:00,68,0,60.9,0,66,8,0
user_029,2023-01-09 15:30:00,68,0,58.5,0,35,1,0
user_029,2023-01-09 16:00:00,69,0,68.9,0,70,7,0
user_029,2023-01-09 16:30:00,76,1,66.2,441,62,6,0
user_029,2023-01-09 17:00:00,71,0,71.7,0,53,7,0
user_029,2023-01-09 17:30:00,79,1,54.5,402,39,4,0
user_029,2023-01-09 18:00:00,95,1,66.1,763,39,7,0
user_029,2023-01-09 18:30:00,76,0,66.5,0,53,0,0
user_029,2023-01-09 19:00:00,114,2,57.4,454,86,0,0
user_029,2023-01-09 19:30:00,96,1,57.2,422,53,4,0
user_029,2023-01-09 20:00:00,74,0,69.3,0,40,3,0
user_029,2023-01-09 20:30:00,72,0,69.8,271,52,1,0
user_029,2023-01-09 21:00:00,72,0,63.8,137,14,2,0
user_029,2023-01-09 21:30:00,62,0,68.1,149,34,2,0
user_029,2023-01-09 22:00:00,67,0,80.2,322,66,2,0
user_029,2023-01-09 22:30:00,65,0,59.0,0,56,0,0
user_029,2023-01-09 23:00:00,68,0,66.9,0,43,4,0
user_029,2023-01-09 23:30:00,66,0,76.4,297,58,2,0
user_029,2023-01-10 00:00:00,54,4,71.0,60,29,3,0
user_029,2023-01-10 00:30:00,53,4,66.3,48,10,0,0
user_029,2023-01-10 01:00:00,52,4,77.9,0,18,1,0
user_029,2023-01-10 01:30:00,51,4,91.7,0,25,0,0
user_029,2023-01-10 02:00:00,53,4,67.5,0,56,2,0
user_029,2023-01-10 02:30:00,53,4,62.8,0,32,2,0
user_029,2023-01-10 03:00:00,52,4,80.0,0,10,2,0
user_029,2023-01-10 03:30:00,51,4,77.9,211,18,0,0
user_029,2023-01-10 04:00:00,57,4,77.9,1,28,0,0
user_029,2023-01-10 04:30:00,53,4,82.6,48,30,2,0
user_029,2023-01-10 05:00:00,57,4,71.3,499,10,3,0
user_029,2023-01-10 05:30:00,54,4,71.8,65,16,0,0
user_029,2023-01-10 06:00:00,55,4,60.8,0,36,0,0
user_029,2023-01-10 06:30:00,51,4,70.1,0,10,2,0
user_029,2023-01-10 07:00:00,127,2,61.6,652,50,4,0
user_029,2023-01-10 07:30:00,106,1,49.3,838,106,3,0
user_029,2023-01-10 08:00:00,121,2,61.3,515,70,5,0
user_029,2023-01-10 08:30:00,128,3,45.6,0,31,5,0
user_029,2023-01-10 09:00:00,72,1,65.2,114,42,7,0
user_029,2023-01-10 09:30:00,79,1,68.8,572,70,8,0
user_029,2023-01-10 10:00:00,83,1,64.3,0,34,4,0
user_029,2023-01-10 10:30:00,78,1,63.4,630,17,4,0
user_029,2023-01-10 11:00:00,66,0,74.3,243,40,6,0
user_029,2023-01-10 11:30:00,67,0,67.9,156,58,7,0
user_029,2023-01-10 12:00:00,64,0,78.0,554,77,3,0
user_029,2023-01-10 12:30:00,72,1,64.3,371,31,2,0
user_029,2023-01-10 13:00:00,60,0,64.5,185,30,7,0
user_029,2023-01-10 13:30:00,66,0,76.5,26,42,2,0
user_029,2023-01-10 14:00:00,71,0,75.3,0,51,8,0
user_029,2023-01-10 14:30:00,60,0,62.2,236,17,5,0
user_029,2023-01-10 15:00:00,69,0,67.0,93,46,7,0
user_029,2023-01-10 15:30:00,86,1,71.5,162,20,5,0
user_029,2023-01-10 16:00:00,69,0,54.0,496,51,6,0
user_029,2023-01-10 16:30:00,69,0,56.8,0,52,7,0
user_029,2023-01-10 17:00:00,67,0,53.8,343,34,4,0
user_029,2023-01-10 17:30:00,66,0,66.1,0,57,7,0
user_029,2023-01-10 18:00:00,75,0,61.5,376,61,1,0
user_029,2023-01-10 18:30:00,77,0,71.1,220,82,1,0
user_029,2023-01-10 19:00:00,75,0,71.7,379,62,3,0
user_029,2023-01-10 19:30:00,77,0,63.0,204,88,4,0
user_029,2023-01-10 20:00:00,65,0,66.1,573,57,1,0
user_029,2023-01-10 20:30:00,67,0,71.5,0,51,4,0
user_029,2023-01-10 21:00:00,74,1,60.8,0,61,5,0
user_029,2023-01-10 21:30:00,70,0,83.7,0,42,3,0
user_029,2023-01-10 22:00:00,60,0,63.8,503,33,0,0
user_029,2023-01-10 22:30:00,81,1,68.0,290,43,2,0
user_029,2023-01-10 23:00:00,64,0,74.7,0,71,4,0
user_029,2023-01-10 23:30:00,68,0,73.5,266,10,3,0
user_030,2023-01-01 00:00:00,72,4,53.3,112,10,0,0
user_030,2023-01-01 00:30:00,69,4,65.1,66,10,1,0
user_030,2023-01-01 01:00:00,65,4,61.4,313,32,0,0
user_030,2023-01-01 01:30:00,71,4,49.9,235,10,3,0
user_030,2023-01-01 02:00:00,67,4,58.2,141,58,4,0
user_030,2023-01-01 02:30:00,69,4,71.7,0,25,1,0
user_030,2023-01-01 03:00:00,66,4,65.0,146,10,0,0
user_030,2023-01-01 03:30:00,66,4,70.2,0,21,2,0
user_030,2023-01-01 04:00:00,63,4,58.4,0,66,1,0
user_030,2023-01-01 04:30:00,73,4,52.1,28,25,3,0
user_030,2023-01-01 05:00:00,67,4,58.4,0,10,1,0
user_030,2023-01-01 05:30:00,69,4,58.5,187,11,4,0
user_030,2023-01-01 06:00:00,66,4,53.4,0,22,0,0
user_030,2023-01-01 06:30:00,67,4,76.8,69,11,0,0
user_030,2023-01-01 07:00:00,146,2,52.1,629,77,4,0
user_030,2023-01-01 07:30:00,132,1,66.0,1050,76,6,0
user_030,2023-01-01 08:00:00,135,1,50.0,1116,82,6,0
user_030,2023-01-01 08:30:00,125,1,48.0,949,98,4,0
user_030,2023-01-01 09:00:00,103,1,58.1,465,53,6,0
user_030,2023-01-01 09:30:00,102,1,56.5,596,73,5,0
user_030,2023-01-01 10:00:00,99,1,63.0,158,75,6,0
user_030,2023-01-01 10:30:00,92,0,51.0,74,10,8,0
user_030,2023-01-01 11:00:00,104,1,61.1,304,74,6,0
user_030,2023-01-01 11:30:00,93,0,56.9,409,24,4,0
user_030,2023-01-01 12:00:00,87,1,57.8,455,79,2,0
user_030,2023-01-01 12:30:00,92,1,60.8,285,73,3,0
user_030,2023-01-01 13:00:00,84,0,62.4,165,36,4,0
user_030,2023-01-01 13:30:00,81,0,68.1,43,54,6,0
user_030,2023-01-01 14:00:00,81,0,67.3,0,58,3,0
user_030,2023-01-01 14:30:00,88,0,56.7,23,41,8,0
user_030,2023-01-01 15:00:00,107,1,63.0,357,15,8,0
user_030,2023-01-01 15:30:00,100,1,55.5,111,63,6,0
user_030,2023-01-01 16:00:00,80,0,64.3,105,66,5,0
user_030,2023-01-01 16:30:00,104,1,61.5,17,52,7,0
user_030,2023-01-01 17:00:00,91,0,53.7,58,65,4,0
user_030,2023-01-01 17:30:00,87,0,62.8,105,21,6,0
user_030,2023-01-01 18:00:00,170,3,43.9,225,87,2,0
user_030,2023-01-01 18:30:00,89,0,64.1,0,61,0,0
user_030,2023-01-01 19:00:00,99,0,51.4,240,88,0,0
user_030,2023-01-01 19:30:00,140,2,55.6,362,50,6,0
user_030,2023-01-01 20:00:00,87,0,50.6,0,17,2,0
user_030,2023-01-01 20:30:00,86,0,61.1,14,47,0,0
user_030,2023-01-01 21:00:00,95,1,63.9,329,52,0,0
user_030,2023-01-01 21:30:00,86,0,51.2,171,32,0,0
user_030,2023-01-01 22:00:00,88,0,65.2,174,87,2,0
user_030,2023-01-01 22:30:00,95,0,62.4,0,47,2,0
user_030,2023-01-01 23:00:00,86,0,52.9,0,19,1,0
user_030,2023-01-01 23:30:00,84,0,66.7,95,40,1,0
user_030,2023-01-02 00:00:00,72,4,69.8,56,38,1,0
user_030,2023-01-02 00:30:00,67,4,56.7,0,12,0,0
user_030,2023-01-02 01:00:00,70,4,70.6,120,35,4,0
user_030,2023-01-02 01:30:00,76,4,59.4,300,10,4,0
user_030,2023-01-02 02:00:00,65,4,53.9,13,10,0,0
user_030,2023-01-02 02:30:00,65,4,66.5,0,32,0,0
user_030,2023-01-02 03:00:00,68,4,50.2,0,41,3,0
user_030,2023-01-02 03:30:00,64,4,52.3,0,10,0,0
user_030,2023-01-02 04:00:00,65,4,59.2,0,43,4,0
user_030,2023-01-02 04:30:00,66,4,59.7,111,47,0,0
user_030,2023-01-02 05:00:00,67,4,54.9,0,13,1,0
user_030,2023-01-02 05:30:00,66,4,64.7,49,16,0,0
user_030,2023-01-02 06:00:00,69,4,75.0,0,23,0,0
user_030,2023-01-02 06:30:00,71,4,65.3,211,53,0,0
user_030,2023-01-02 07:00:00,148,2,44.2,1036,69,3,0
user_030,2023-01-02 07:30:00,136,1,53.3,940,78,4,0
user_030,2023-01-02 08:00:00,117,1,47.3,665,66,5,0
user_030,2023-01-02 08:30:00,127,1,45.2,1119,76,1,0
user_030,2023-01-02 09:00:00,84,0,68.3,258,65,3,0
user_030,2023-01-02 09:30:00,84,0,57.9,236,47,4,0
user_030,2023-01-02 10:00:00,87,0,57.0,0,13,5,0
user_030,2023-01-02 10:30:00,92,0,60.3,0,10,7,0
user_030,2023-01-02 11:00:00,94,0,68.4,39,63,8,0
user_030,2023-01-02 11:30:00,104,1,55.5,440,62,7,0
user_030,2023-01-02 12:00:00,102,1,67.1,139,41,3,0
user_030,2023-01-02 12:30:00,90,1,55.0,79,66,3,0
user_030,2023-01-02 13:00:00,85,0,58.2,0,58,7,0
user_030,2023-01-02 13:30:00,105,1,55.6,37,27,5,0
user_030,2023-01-02 14:00:00,81,0,50.6,126,63,7,0
user_030,2023-01-02 14:30:00,91,0,59.7,301,83,6,0
user_030,2023-01-02 15:00:00,89,0,54.0,366,71,6,0
user_030,2023-01-02 15:30:00,76,0,60.7,0,75,6,0
user_030,2023-01-02 16:00:00,91,0,67.5,349,72,5,0
user_030,2023-01-02 16:30:00,87,0,51.1,0,39,7,0
user_030,2023-01-02 17:00:00,93,1,63.9,220,13,5,0
user_030,2023-01-02 17:30:00,106,1,53.7,117,33,5,0
user_030,2023-01-02 18:00:00,107,1,58.1,550,76,6,0
user_030,2023-01-02 18:30:00,112,1,57.1,384,64,3,0
user_030,2023-01-02 19:00:00,94,0,58.9,355,89,8,0
user_030,2023-01-02 19:30:00,122,1,52.3,977,94,2,0
user_030,2023-01-02 20:00:00,80,0,59.9,274,55,0,0
user_030,2023-01-02 20:30:00,83,0,57.8,138,50,4,0
user_030,2023-01-02 21:00:00,89,0,49.9,0,16,5,0
user_030,2023-01-02 21:30:00,79,0,65.1,97,32,2,0
user_030,2023-01-02 22:00:00,85,0,60.1,0,33,2,0
user_030,2023-01-02 22:30:00,90,0,56.3,191,29,2,0
user_030,2023-01-02 23:00:00,84,0,59.8,130,16,3,0
user_030,2023-01-02 23:30:00,81,0,52.7,0,10,3,0
user_030,2023-01-03 00:00:00,67,4,55.2,0,54,3,0
user_030,2023-01-03 00:30:00,65,4,56.7,0,59,0,0
user_030,2023-01-03 01:00:00,67,4,55.7,0,37,0,0
user_030,2023-01-03 01:30:00,72,4,65.1,37,21,3,0
user_030,2023-01-03 02:00:00,76,4,59.3,67,47,4,0
user_030,2023-01-03 02:30:00,63,4,61.2,107,20,0,0
user_030,2023-01-03 03:00:00,67,4,58.6,208,59,2,0
user_030,2023-01-03 03:30:00,70,4,70.1,558,11,0,0
user_030,2023-01-03 04:00:00,61,4,61.9,0,49,3,0
user_030,2023-01-03 04:30:00,70,4,70.8,0,38,2,0
user_030,2023-01-03 05:00:00,68,4,56.8,0,29,1,0
user_030,2023-01-03 05:30:00,69,4,66.2,396,28,2,0
user_030,2023-01-03 06:00:00,72,4,67.6,0,42,0,0
user_030,2023-01-03 06:30:00,69,4,56.3,2,10,1,0
user_030,2023-01-03 07:00:00,132,1,54.7,948,86,3,0
user_030,2023-01-03 07:30:00,134,1,56.0,752,43,5,0
user_030,2023-01-03 08:00:00,126,1,58.3,1137,97,3,0
user_030,2023-01-03 08:30:00,153,2,50.4,850,122,3,0
user_030,2023-01-03 09:00:00,103,1,53.2,249,73,6,0
user_030,2023-01-03 09:30:00,78,0,71.3,0,67,6,0
user_030,2023-01-03 10:00:00,82,0,56.7,0,65,3,0
user_030,2023-01-03 10:30:00,109,1,56.9,651,78,6,0
user_030,2023-01-03 11:00:00,89,0,48.7,369,23,8,0
user_030,2023-01-03 11:30:00,103,1,52.2,410,19,3,0
user_030,2023-01-03 12:00:00,88,0,65.4,498,87,3,0
user_030,2023-01-03 12:30:00,82,0,62.5,172,31,3,0
user_030,2023-01-03 13:00:00,80,0,72.7,34,10,5,0
user_030,2023-01-03 13:30:00,106,1,62.7,562,44,5,0
user_030,2023-01-03 14:00:00,103,1,60.8,382,51,5,0
user_030,2023-01-03 14:30:00,102,1,50.7,572,53,8,0
user_030,2023-01-03 15:00:00,90,0,57.6,0,39,4,0
user_030,2023-01-03 15:30:00,80,0,49.2,50,52,2,0
user_030,2023-01-03 16:00:00,85,0,57.9,309,10,7,0
user_030,2023-01-03 16:30:00,90,0,66.7,361,41,9,0
user_030,2023-01-03 17:00:00,104,1,52.6,153,37,6,0
user_030,2023-01-03 17:30:00,101,1,58.0,0,35,6,0
user_030,2023-01-03 18:00:00,149,2,51.6,333,94,3,0
user_030,2023-01-03 18:30:00,91,0,58.8,89,92,1,0
user_030,2023-01-03 19:00:00,161,2,54.1,557,61,2,0
user_030,2023-01-03 19:30:00,101,0,51.6,0,48,0,0
user_030,2023-01-03 20:00:00,82,0,53.0,90,17,0,0
user_030,2023-01-03 20:30:00,82,0,58.1,155,15,0,0
user_030,2023-01-03 21:00:00,85,0,56.0,0,34,2,0
user_030,2023-01-03 21:30:00,84,0,54.5,72,39,0,0
user_030,2023-01-03 22:00:00,81,0,69.8,0,84,4,0
user_030,2023-01-03 22:30:00,94,0,57.4,165,58,1,0
user_030,2023-01-03 23:00:00,86,0,62.5,165,47,3,0
user_030,2023-01-03 23:30:00,83,0,69.2,4,36,4,0
user_030,2023-01-04 00:00:00,69,4,57.3,0,32,1,0
user_030,2023-01-04 00:30:00,66,4,65.6,0,20,0,0
user_030,2023-01-04 01:00:00,67,4,65.7,118,10,3,0
user_030,2023-01-04 01:30:00,73,4,52.2,55,20,0,0
user_030,2023-01-04 02:00:00,71,4,62.8,247,26,0,0
user_030,2023-01-04 02:30:00,63,4,66.7,0,10,3,0
user_030,2023-01-04 03:00:00,60,4,76.2,0,18,2,0
user_030,2023-01-04 03:30:00,74,4,67.7,25,46,1,0
user_030,2023-01-04 04:00:00,68,4,66.2,0,10,4,0
user_030,2023-01-04 04:30:00,66,4,52.3,0,44,2,0
user_030,2023-01-04 05:00:00,68,4,58.9,221,10,0,0
user_030,2023-01-04 05:30:00,66,4,59.4,426,41,0,0
user_030,2023-01-04 06:00:00,67,4,67.7,0,40,2,0
user_030,2023-01-04 06:30:00,71,4,65.2,0,58,3,0
user_030,2023-01-04 07:00:00,134,1,46.8,871,74,4,0
user_030,2023-01-04 07:30:00,140,2,55.5,690,102,1,0
user_030,2023-01-04 08:00:00,122,1,55.2,634,50,3,0
user_030,2023-01-04 08:30:00,130,1,42.6,904,63,1,0
user_030,2023-01-04 09:00:00,102,1,60.2,13,33,7,0
user_030,2023-01-04 09:30:00,88,0,59.4,335,36,10,0
user_030,2023-01-04 10:00:00,105,1,68.8,262,60,6,0
user_030,2023-01-04 10:30:00,88,0,62.6,25,75,4,0
user_030,2023-01-04 11:00:00,90,0,61.3,214,80,6,0
user_030,2023-01-04 11:30:00,77,0,69.5,241,37,7,0
user_030,2023-01-04 12:00:00,83,0,63.6,0,84,3,0
user_030,2023-01-04 12:30:00,90,0,56.9,181,88,2,0
user_030,2023-01-04 13:00:00,86,0,68.3,334,29,5,0
user_030,2023-01-04 13:30:00,98,1,55.4,714,63,8,0
user_030,2023-01-04 14:00:00,98,0,65.6,0,111,6,0
user_030,2023-01-04 14:30:00,89,0,62.2,0,93,6,0
user_030,2023-01-04 15:00:00,89,0,54.0,252,94,7,0
user_030,2023-01-04 15:30:00,107,1,63.8,112,47,3,0
user_030,2023-01-04 16:00:00,88,0,63.2,0,64,8,0
user_030,2023-01-04 16:30:00,88,0,69.3,139,44,7,0
user_030,2023-01-04 17:00:00,81,0,61.5,0,41,6,0
user_030,2023-01-04 17:30:00,104,1,66.4,107,58,7,0
user_030,2023-01-04 18:00:00,94,0,48.1,125,60,5,0
user_030,2023-01-04 18:30:00,104,0,57.5,331,32,0,0
user_030,2023-01-04 19:00:00,120,1,54.3,621,93,2,0
user_030,2023-01-04 19:30:00,92,0,68.7,61,100,4,0
user_030,2023-01-04 20:00:00,87,0,72.2,40,22,2,0
user_030,2023-01-04 20:30:00,88,0,53.8,14,33,1,0
user_030,2023-01-04 21:00:00,83,0,60.2,87,29,0,0
user_030,2023-01-04 21:30:00,84,0,63.1,155,14,3,0
user_030,2023-01-04 22:00:00,91,1,60.0,0,73,1,0
user_030,2023-01-04 22:30:00,80,0,64.1,96,23,2,0
user_030,2023-01-04 23:00:00,92,0,58.9,224,10,1,0
user_030,2023-01-04 23:30:00,91,0,53.0,0,53,6,0
user_030,2023-01-05 00:00:00,71,4,63.2,8,10,0,0
user_030,2023-01-05 00:30:00,72,4,55.3,7,71,0,0
user_030,2023-01-05 01:00:00,65,4,61.2,0,37,3,0
user_030,2023-01-05 01:30:00,71,4,63.8,205,54,0,0
user_030,2023-01-05 02:00:00,73,4,65.3,0,56,0,0
user_030,2023-01-05 02:30:00,70,4,73.5,0,34,1,0
user_030,2023-01-05 03:00:00,68,4,61.9,127,38,0,0
user_030,2023-01-05 03:30:00,67,4,61.7,69,10,0,0
user_030,2023-01-05 04:00:00,69,4,57.2,246,33,0,0
user_030,2023-01-05 04:30:00,67,4,62.7,0,17,2,0
user_030,2023-01-05 05:00:00,69,4,58.4,0,35,0,0
user_030,2023-01-05 05:30:00,63,4,62.1,216,10,1,0
user_030,2023-01-05 06:00:00,67,4,56.9,55,44,2,0
user_030,2023-01-05 06:30:00,64,4,72.7,329,40,0,0
user_030,2023-01-05 07:00:00,133,1,46.2,461,78,0,0
user_030,2023-01-05 07:30:00,138,2,44.1,792,111,6,0
user_030,2023-01-05 08:00:00,163,2,48.6,929,68,3,0
user_030,2023-01-05 08:30:00,135,1,48.0,711,105,4,0
user_030,2023-01-05 09:00:00,101,1,52.9,274,65,6,0
user_030,2023-01-05 09:30:00,93,0,43.2,0,50,2,0
user_030,2023-01-05 10:00:00,87,0,65.8,202,32,6,0
user_030,2023-01-05 10:30:00,82,0,56.0,151,57,7,0
user_030,2023-01-05 11:00:00,100,1,45.6,413,45,6,0
user_030,2023-01-05 11:30:00,96,1,57.7,315,44,7,0
user_030,2023-01-05 12:00:00,89,0,77.2,236,67,0,0
user_030,2023-01-05 12:30:00,97,1,64.9,193,48,6,0
user_030,2023-01-05 13:00:00,82,0,61.1,300,65,6,0
user_030,2023-01-05 13:30:00,96,1,52.8,0,55,7,0
user_030,2023-01-05 14:00:00,87,0,58.6,121,64,7,0
user_030,2023-01-05 14:30:00,87,0,63.7,209,61,5,0
user_030,2023-01-05 15:00:00,80,0,52.6,0,63,0,0
user_030,2023-01-05 15:30:00,80,0,61.5,0,44,8,0
user_030,2023-01-05 16:00:00,85,0,67.8,197,30,7,0
user_030,2023-01-05 16:30:00,82,0,55.5,521,20,7,0
user_030,2023-01-05 17:00:00,87,0,77.6,304,43,7,0
user_030,2023-01-05 17:30:00,86,0,58.2,358,42,5,0
user_030,2023-01-05 18:00:00,123,1,56.8,293,101,5,0
user_030,2023-01-05 18:30:00,154,2,41.3,509,27,2,0
user_030,2023-01-05 19:00:00,167,3,49.1,0,64,0,0
user_030,2023-01-05 19:30:00,89,0,57.2,392,84,2,0
user_030,2023-01-05 20:00:00,83,0,54.4,636,54,2,0
user_030,2023-01-05 20:30:00,83,0,57.7,165,29,2,0
user_030,2023-01-05 21:00:00,85,0,65.7,2,65,1,0
user_030,2023-01-05 21:30:00,84,0,55.7,190,43,1,0
user_030,2023-01-05 22:00:00,91,0,61.1,0,67,1,0
user_030,2023-01-05 22:30:00,80,0,68.2,99,20,4,0
user_030,2023-01-05 23:00:00,87,0,68.3,54,10,0,0
user_030,2023-01-05 23:30:00,79,0,54.0,0,59,4,0
user_030,2023-01-06 00:00:00,70,4,68.5,0,46,4,0
user_030,2023-01-06 00:30:00,59,4,63.9,176,10,0,0
user_030,2023-01-06 01:00:00,69,4,62.0,0,60,3,0
user_030,2023-01-06 01:30:00,67,4,62.2,183,32,2,0
user_030,2023-01-06 02:00:00,62,4,66.1,0,15,0,0
user_030,2023-01-06 02:30:00,71,4,61.4,0,12,3,0
user_030,2023-01-06 03:00:00,65,4,58.4,305,10,3,0
user_030,2023-01-06 03:30:00,67,4,69.6,0,29,0,0
user_030,2023-01-06 04:00:00,64,4,65.2,0,11,5,0
user_030,2023-01-06 04:30:00,60,4,57.6,0,30,0,0
user_030,2023-01-06 05:00:00,68,4,60.2,0,30,0,0
user_030,2023-01-06 05:30:00,66,4,56.0,132,33,3,0
user_030,2023-01-06 06:00:00,67,4,53.0,0,53,2,0
user_030,2023-01-06 06:30:00,69,4,65.9,0,15,0,0
user_030,2023-01-06 07:00:00,118,1,60.4,924,55,2,0
user_030,2023-01-06 07:30:00,151,2,42.6,505,69,1,0
user_030,2023-01-06 08:00:00,161,2,42.1,842,89,0,0
